;CU;CU2
1878;1.0;0.4285714285714286
1879;0.8333333333333334;0.3125
1880;1.0;0.23076923076923073
1881;1.0;0.5
1882;1.0;0.3571428571428571
1883;1.0;0.4736842105263158
1884;1.0;0.23076923076923073
1885;1.0;0.26315789473684215
1886;1.0;0.2142857142857143
1887;1.0;0.2142857142857143
1888;1.0;0.5238095238095238
1889;1.0;0.33333333333333337
1890;0.875;0.30434782608695654
1891;1.0;0.38888888888888884
1892;1.0;0.18181818181818177
1893;1.0;0.5
1894;1.0;0.4814814814814815
1895;1.0;0.11764705882352944
1896;1.0;0.2857142857142857
1897;0.9285714285714286;0.5
1898;1.0;0.36363636363636365
1899;1.0;0.2857142857142857
1900;1.0;0.5238095238095238
1901;1.0;0.47619047619047616
1902;1.0;0.16666666666666663
1903;1.0;0.23076923076923073
1904;1.0;0.6470588235294117
1905;1.0;0.41666666666666663
1906;1.0;0.36363636363636365
1907;0.9;0.4285714285714286
1908;1.0;0.375
1909;1.0;0.5714285714285714
1910;1.0;0.23076923076923073
1911;1.0;0.44999999999999996
1912;1.0;0.6875
1913;1.0;0.17647058823529416
1914;1.0;0.19999999999999996
1915;1.0;0.3846153846153846
1916;1.0;0.6111111111111112
1917;1.0;0.25
1918;1.0;0.4782608695652174
1919;1.0;0.368421052631579
1920;1.0;0.5625
1921;0.7727272727272727;0.6428571428571428
1922;1.0;0.2222222222222222
1923;1.0;0.19999999999999996
1924;1.0;0.5217391304347826
1925;1.0;0.33333333333333337
1926;1.0;0.3571428571428571
1927;1.0;0.3571428571428571
1928;1.0;0.55
1929;1.0;0.2727272727272727
1930;1.0;0.3076923076923077
1931;1.0;0.3125
1932;1.0;0.5294117647058824
1933;1.0;0.5
1934;1.0;0.25
1935;1.0;0.36363636363636365
1936;1.0;0.18181818181818177
1937;1.0;0.5862068965517242
1938;1.0;0.4
1939;1.0;0.23076923076923073
1940;1.0;0.3571428571428571
1941;1.0;0.5333333333333333
1942;1.0;0.2727272727272727
1943;1.0;0.65
1944;0.8571428571428572;0.4444444444444444
1945;1.0;0.30000000000000004
1946;1.0;0.6086956521739131
1947;1.0;0.40909090909090906
1948;1.0;0.47058823529411764
1950;1.0;0.15000000000000002
1951;1.0;0.4666666666666667
1952;1.0;0.2727272727272727
1953;1.0;0.4117647058823529
1954;1.0;0.5769230769230769
1955;1.0;0.18181818181818177
1956;0.9;0.375
1957;1.0;0.5333333333333333
1958;1.0;0.3846153846153846
1959;1.0;0.44999999999999996
1960;1.0;0.38888888888888884
1961;1.0;0.3125
1962;1.0;0.4736842105263158
1963;0.8636363636363636;0.4871794871794872
1964;1.0;0.3076923076923077
1965;1.0;0.5833333333333333
1966;1.0;0.3846153846153846
1967;1.0;0.4736842105263158
1968;1.0;0.46153846153846156
1969;1.0;0.33333333333333337
1970;1.0;0.5769230769230769
1971;1.0;0.2666666666666667
1972;1.0;0.4736842105263158
1973;1.0;0.33333333333333337
1974;1.0;0.35
1975;1.0;0.7567567567567568
1976;0.8181818181818181;0.34615384615384615
1977;1.0;0.5454545454545454
1978;0.7142857142857143;0.33333333333333337
1979;0.5263157894736843;0.22857142857142854
1980;1.0;0.23076923076923073
1981;1.0;0.5384615384615384
1982;1.0;0.5833333333333333
1983;1.0;0.17647058823529416
1984;1.0;0.4117647058823529
1985;1.0;0.3846153846153846
1986;1.0;0.23076923076923073
1987;1.0;0.6153846153846154
1988;1.0;0.36363636363636365
1989;1.0;0.6666666666666667
1990;1.0;0.6799999999999999
1991;1.0;0.3076923076923077
1992;1.0;0.42105263157894735
1993;1.0;0.4375
1994;1.0;0.2727272727272727
1995;1.0;0.5
1996;1.0;0.40625
1997;1.0;0.368421052631579
1998;1.0;0.40740740740740744
1999;1.0;0.33333333333333337
2000;1.0;0.23076923076923073
2001;1.0;0.2142857142857143
2002;1.0;0.125
2003;1.0;0.4736842105263158
2004;1.0;0.23076923076923073
2005;1.0;0.3846153846153846
2006;1.0;0.19999999999999996
2007;1.0;0.45833333333333337
2008;1.0;0.375
2009;1.0;0.5238095238095238
2010;1.0;0.19999999999999996
2011;1.0;0.8292682926829268
2012;1.0;0.375
2013;1.0;0.3076923076923077
2014;1.0;0.16666666666666663
2015;0.625;0.41666666666666663
2016;1.0;0.3076923076923077
2017;1.0;0.38888888888888884
2018;1.0;0.5
2019;1.0;0.2222222222222222
2020;1.0;0.30000000000000004
2021;1.0;0.36363636363636365
2022;0.9230769230769231;0.6
2023;1.0;0.23529411764705888
2024;1.0;0.25
2025;1.0;0.5555555555555556
2026;1.0;0.36363636363636365
2027;1.0;0.2727272727272727
2028;1.0;0.25
2029;1.0;0.16666666666666663
2030;1.0;0.23076923076923073
2031;1.0;0.23076923076923073
2032;1.0;0.7391304347826086
2033;1.0;0.7692307692307692
2034;0.9230769230769231;0.5217391304347826
2035;0.8;0.36363636363636365
2036;0.8;0.23529411764705888
2037;1.0;0.4444444444444444
2038;1.0;0.11538461538461542
2039;1.0;0.2857142857142857
2040;1.0;0.25
2041;0.7692307692307692;0.41666666666666663
2042;1.0;0.631578947368421
2043;0.8;0.2857142857142857
2044;1.0;0.5
2045;1.0;0.38888888888888884
2046;1.0;0.53125
2047;1.0;0.18181818181818177
2048;1.0;0.25
2049;1.0;0.625
2050;1.0;0.368421052631579
2051;1.0;0.23076923076923073
2052;0.8333333333333334;0.23809523809523814
2053;0.75;0.532258064516129
2054;1.0;0.4444444444444444
2055;1.0;0.2666666666666667
2056;1.0;0.2222222222222222
2057;1.0;0.4285714285714286
2058;1.0;0.2222222222222222
2059;0.6;0.16666666666666663
2060;1.0;0.368421052631579
2061;0.9;0.4545454545454546
2062;0.6111111111111112;0.44897959183673475
2063;1.0;0.42105263157894735
2064;1.0;0.4375
2065;1.0;0.5789473684210527
2066;1.0;0.4375
2067;1.0;0.5625
2068;1.0;0.6153846153846154
2069;1.0;0.46153846153846156
2070;0.9;0.40909090909090906
2071;1.0;0.7714285714285715
2072;1.0;0.25
2073;1.0;0.1333333333333333
2074;1.0;0.19999999999999996
2075;1.0;0.40909090909090906
2076;1.0;0.368421052631579
2077;1.0;0.46153846153846156
2078;1.0;0.41666666666666663
2079;1.0;0.3076923076923077
2080;0.8181818181818181;0.375
2081;1.0;0.36363636363636365
2082;0.7142857142857143;0.4
2083;1.0;0.5625
2084;1.0;0.17647058823529416
2085;1.0;0.44999999999999996
2086;1.0;0.47619047619047616
2087;1.0;0.4545454545454546
2088;1.0;0.43999999999999995
2089;1.0;0.31818181818181823
2090;1.0;0.3076923076923077
2091;1.0;0.5217391304347826
2092;0.9166666666666666;0.5238095238095238
2093;1.0;0.16666666666666663
2094;1.0;0.6666666666666667
2095;1.0;0.23529411764705888
2096;1.0;0.5
2097;1.0;0.33333333333333337
2098;1.0;0.4347826086956522
2099;1.0;0.76
2100;1.0;0.6153846153846154
2101;0.9;0.5555555555555556
2102;1.0;0.55
2103;1.0;0.2727272727272727
2104;1.0;0.25
2105;1.0;0.5
2106;1.0;0.56
2107;1.0;0.5263157894736843
2108;1.0;0.5714285714285714
2109;1.0;0.33333333333333337
2110;1.0;0.5714285714285714
2111;1.0;0.2941176470588235
2112;1.0;0.33333333333333337
2113;1.0;0.30000000000000004
2114;1.0;0.23809523809523814
2115;1.0;0.5384615384615384
2116;1.0;0.4
2117;1.0;0.33333333333333337
2118;1.0;0.4444444444444444
2119;1.0;0.5
2120;1.0;0.4
2121;1.0;0.5333333333333333
2122;0.6842105263157895;0.38235294117647056
2123;0.875;0.368421052631579
2124;1.0;0.5
2125;1.0;0.19999999999999996
2126;1.0;0.2666666666666667
2127;1.0;0.41666666666666663
2128;1.0;0.1875
2129;1.0;0.4666666666666667
2130;1.0;0.23076923076923073
2131;1.0;0.44999999999999996
2132;1.0;0.375
2133;1.0;0.4375
2134;1.0;0.631578947368421
2135;0.5789473684210527;0.5076923076923077
2136;1.0;0.5666666666666667
2137;1.0;0.2857142857142857
2138;1.0;0.2142857142857143
2139;1.0;0.2857142857142857
2140;1.0;0.6
2141;1.0;0.4375
2142;1.0;0.3529411764705882
2143;0.9375;0.5357142857142857
2144;1.0;0.16666666666666663
2145;1.0;0.3783783783783784
2146;1.0;0.4117647058823529
2147;1.0;0.2727272727272727
2148;0.8888888888888888;0.33333333333333337
2149;1.0;0.33333333333333337
2150;1.0;0.3846153846153846
2151;1.0;0.5217391304347826
2152;1.0;0.4
2153;0.962962962962963;0.7647058823529411
2154;1.0;0.19999999999999996
2155;1.0;0.18181818181818177
2156;1.0;0.5757575757575757
2157;1.0;0.5333333333333333
2158;1.0;0.5
2159;1.0;0.5333333333333333
2160;1.0;0.19999999999999996
2161;1.0;0.2666666666666667
2162;1.0;0.3076923076923077
2163;1.0;0.42105263157894735
2164;1.0;0.55
2165;1.0;0.3076923076923077
2166;1.0;0.4117647058823529
2167;1.0;0.5
2168;0.7777777777777778;0.33333333333333337
2169;1.0;0.38888888888888884
2170;1.0;0.2857142857142857
2171;1.0;0.2666666666666667
2172;1.0;0.47058823529411764
2173;1.0;0.4
2174;1.0;0.5
2175;1.0;0.5
2176;1.0;0.3846153846153846
2177;1.0;0.4375
2178;1.0;0.4782608695652174
2179;1.0;0.125
2180;1.0;0.2941176470588235
2181;1.0;0.6363636363636364
2182;0.9285714285714286;0.52
2183;1.0;0.368421052631579
2184;1.0;0.16666666666666663
2185;1.0;0.4347826086956522
2186;1.0;0.4666666666666667
2187;1.0;0.3846153846153846
2188;1.0;0.35
2189;1.0;0.1428571428571429
2190;0.9375;0.4545454545454546
2191;1.0;0.64
2192;1.0;0.25
2193;1.0;0.41666666666666663
2194;1.0;0.18181818181818177
2195;1.0;0.2727272727272727
2196;1.0;0.5333333333333333
2197;1.0;0.5
2198;1.0;0.33333333333333337
2199;1.0;0.31999999999999995
2200;1.0;0.36363636363636365
2201;1.0;0.5454545454545454
2202;1.0;0.6571428571428571
2203;1.0;0.55
2204;1.0;0.47058823529411764
2205;1.0;0.5384615384615384
2206;1.0;0.4117647058823529
2207;1.0;0.5555555555555556
2208;1.0;0.33333333333333337
2209;0.8888888888888888;0.4
2210;1.0;0.25
2211;1.0;0.3571428571428571
2212;1.0;0.2727272727272727
2213;1.0;0.5
2214;1.0;0.17647058823529416
2215;1.0;0.6521739130434783
2216;1.0;0.368421052631579
2217;1.0;0.43999999999999995
2218;1.0;0.23076923076923073
2219;1.0;0.5294117647058824
2220;1.0;0.5
2221;1.0;0.4285714285714286
2222;1.0;0.44999999999999996
2223;1.0;0.5625
2224;1.0;0.33333333333333337
2225;1.0;0.5
2226;1.0;0.42105263157894735
2227;1.0;0.2777777777777778
2228;1.0;0.46153846153846156
2229;1.0;0.4545454545454546
2230;1.0;0.3571428571428571
2231;1.0;0.4
2232;0.7142857142857143;0.3125
2233;1.0;0.5909090909090908
2234;1.0;0.2272727272727273
2235;1.0;0.5
2236;1.0;0.33333333333333337
2237;1.0;0.2666666666666667
2238;1.0;0.36363636363636365
2239;1.0;0.36363636363636365
2240;0.4285714285714286;0.19999999999999996
2241;0.8333333333333334;0.7857142857142857
2242;1.0;0.17647058823529416
2243;0.8;0.23529411764705888
2244;1.0;0.5666666666666667
2245;1.0;0.37037037037037035
2246;1.0;0.33333333333333337
2247;0.8035714285714286;0.71875
2248;1.0;0.368421052631579
2249;1.0;0.30000000000000004
2250;1.0;0.4666666666666667
2251;1.0;0.631578947368421
2252;1.0;0.5625
2253;1.0;0.5
2254;1.0;0.19999999999999996
2255;1.0;0.16666666666666663
2256;1.0;0.33333333333333337
2257;1.0;0.375
2258;1.0;0.4375
2259;1.0;0.6
2260;0.75;0.2142857142857143
2261;1.0;0.42105263157894735
2262;1.0;0.6296296296296297
2263;1.0;0.25
2264;1.0;0.26086956521739135
2265;1.0;0.2222222222222222
2266;1.0;0.4444444444444444
2267;1.0;0.44999999999999996
2268;1.0;0.36363636363636365
2269;0.972972972972973;0.8181818181818181
2270;1.0;0.5909090909090908
2271;0.8125;0.4814814814814815
2272;1.0;0.5555555555555556
2273;1.0;0.25
2274;0.736842105263158;0.6744186046511628
2275;1.0;0.5652173913043479
2276;1.0;0.5263157894736843
2277;1.0;0.696969696969697
2278;1.0;0.5294117647058824
2279;1.0;0.46153846153846156
2280;1.0;0.4
2281;1.0;0.4117647058823529
2282;1.0;0.4444444444444444
2283;0.8888888888888888;0.4
2284;1.0;0.1875
2285;1.0;0.23529411764705888
2286;0.7272727272727273;0.48484848484848486
2287;1.0;0.33333333333333337
2288;1.0;0.33333333333333337
2289;1.0;0.19999999999999996
2290;1.0;0.5555555555555556
2291;1.0;0.3846153846153846
2292;1.0;0.4375
2293;0.8571428571428572;0.5454545454545454
2294;1.0;0.5333333333333333
2295;1.0;0.125
2296;1.0;0.4444444444444444
2297;1.0;0.4444444444444444
2298;1.0;0.25
2299;1.0;0.23076923076923073
2300;0.8181818181818181;0.375
2301;1.0;0.5517241379310345
2302;1.0;0.4
2303;1.0;0.2142857142857143
2304;1.0;0.368421052631579
2305;1.0;0.5
2306;1.0;0.1428571428571429
2307;1.0;0.4
2308;0.8333333333333334;0.37037037037037035
2309;1.0;0.7407407407407407
2310;1.0;0.3571428571428571
2311;1.0;0.42105263157894735
2312;1.0;0.5
2313;1.0;0.33333333333333337
2314;1.0;0.30000000000000004
2315;1.0;0.3157894736842105
2316;1.0;0.36363636363636365
2317;1.0;0.33333333333333337
2318;1.0;0.2727272727272727
2319;1.0;0.33333333333333337
2320;1.0;0.1428571428571429
2321;0.2857142857142857;0.11764705882352944
2322;1.0;0.38095238095238093
2323;1.0;0.17391304347826086
2324;0.9333333333333333;0.7
2325;1.0;0.5625
2326;1.0;0.33333333333333337
2327;1.0;0.6206896551724138
2328;1.0;0.7407407407407407
2329;1.0;0.2142857142857143
2330;1.0;0.30000000000000004
2331;1.0;0.5
2332;1.0;0.16666666666666663
2333;1.0;0.368421052631579
2334;1.0;0.36363636363636365
2335;0.6923076923076923;0.33333333333333337
2336;1.0;0.7619047619047619
2337;1.0;0.5882352941176471
2338;0.6938775510204082;0.6296296296296297
2339;0.875;0.368421052631579
2340;1.0;0.33333333333333337
2341;1.0;0.23076923076923073
2342;1.0;0.5454545454545454
2343;1.0;0.2142857142857143
2344;1.0;0.4375
2345;1.0;0.19999999999999996
2346;1.0;0.4814814814814815
2347;1.0;0.2222222222222222
2348;1.0;0.38888888888888884
2349;1.0;0.47058823529411764
2350;1.0;0.75
2351;1.0;0.5652173913043479
2352;1.0;0.18181818181818177
2353;1.0;0.6111111111111112
2354;1.0;0.5238095238095238
2355;1.0;0.3157894736842105
2356;1.0;0.631578947368421
2357;0.6666666666666667;0.3076923076923077
2358;1.0;0.18181818181818177
2359;1.0;0.45833333333333337
2360;1.0;0.33333333333333337
2361;1.0;0.30000000000000004
2362;1.0;0.7058823529411764
2363;0.75;0.4285714285714286
2364;1.0;0.36363636363636365
2365;0.8888888888888888;0.5
2366;1.0;0.4117647058823529
2367;1.0;0.25
2368;1.0;0.2666666666666667
2369;1.0;0.5238095238095238
2370;1.0;0.2857142857142857
2371;1.0;0.5
2372;1.0;0.2941176470588235
2373;1.0;0.4242424242424242
2374;1.0;0.56
2375;1.0;0.2222222222222222
2376;1.0;0.25
2377;1.0;0.5714285714285714
2378;1.0;0.30000000000000004
2379;1.0;0.6
2380;1.0;0.3846153846153846
2381;1.0;0.5925925925925926
2382;1.0;0.375
2383;1.0;0.6285714285714286
2384;1.0;0.3076923076923077
2385;1.0;0.368421052631579
2386;1.0;0.33333333333333337
2387;1.0;0.65
2388;1.0;0.5
2389;1.0;0.42105263157894735
2390;1.0;0.5
2391;1.0;0.4
2392;1.0;0.46153846153846156
2393;1.0;0.2222222222222222
2394;1.0;0.33333333333333337
2395;1.0;0.36363636363636365
2396;1.0;0.25
2397;0.8181818181818181;0.375
2398;1.0;0.4
2399;1.0;0.5294117647058824
2400;1.0;0.5625
2401;1.0;0.375
2402;1.0;0.4285714285714286
2403;1.0;0.3125
2404;1.0;0.25
2405;0.5652173913043479;0.40625
2406;1.0;0.4
2407;1.0;0.25
2408;1.0;0.4666666666666667
2409;1.0;0.41666666666666663
2410;1.0;0.23529411764705888
2411;1.0;0.5882352941176471
2412;1.0;0.36363636363636365
2413;1.0;0.3571428571428571
2414;1.0;0.5333333333333333
2415;1.0;0.4736842105263158
2416;1.0;0.2142857142857143
2417;1.0;0.2777777777777778
2418;1.0;0.15384615384615385
2419;1.0;0.6153846153846154
2420;1.0;0.2941176470588235
2421;1.0;0.33333333333333337
2422;1.0;0.2857142857142857
2423;1.0;0.5714285714285714
2424;1.0;0.375
2425;0.9512195121951219;0.75
2426;1.0;0.33333333333333337
2427;1.0;0.33333333333333337
2428;1.0;0.5
2429;0.8571428571428572;0.35
2430;1.0;0.3076923076923077
2431;1.0;0.21052631578947367
2432;1.0;0.19999999999999996
2433;1.0;0.33333333333333337
2434;1.0;0.2727272727272727
2435;1.0;0.3157894736842105
2436;1.0;0.3846153846153846
2437;1.0;0.2222222222222222
2438;1.0;0.3913043478260869
2439;1.0;0.3571428571428571
2440;1.0;0.3076923076923077
2441;1.0;0.6363636363636364
2442;1.0;0.6923076923076923
2443;1.0;0.3571428571428571
2444;1.0;0.25
2445;1.0;0.4782608695652174
2446;1.0;0.25
2447;1.0;0.2777777777777778
2448;1.0;0.368421052631579
2449;1.0;0.5882352941176471
2450;1.0;0.25
2451;1.0;0.4117647058823529
2452;0.8;0.6486486486486487
2453;1.0;0.3529411764705882
2454;1.0;0.3846153846153846
2455;1.0;0.19999999999999996
2456;1.0;0.125
2457;1.0;0.3571428571428571
2458;1.0;0.5
2459;1.0;0.4736842105263158
2460;1.0;0.2857142857142857
2461;1.0;0.16666666666666663
2462;1.0;0.375
2463;1.0;0.25
2464;1.0;0.5
2465;1.0;0.5
2466;1.0;0.5384615384615384
2467;1.0;0.4285714285714286
2468;1.0;0.5
2469;1.0;0.2222222222222222
2470;1.0;0.5263157894736843
2471;1.0;0.36363636363636365
2472;1.0;0.15384615384615385
2473;0.8947368421052632;0.5151515151515151
2474;1.0;0.44999999999999996
2475;1.0;0.3913043478260869
2476;1.0;0.5625
2477;1.0;0.5294117647058824
2478;1.0;0.7428571428571429
2479;1.0;0.33333333333333337
2480;1.0;0.4
2481;1.0;0.18181818181818177
2482;1.0;0.47058823529411764
2483;1.0;0.3846153846153846
2484;1.0;0.33333333333333337
2485;1.0;0.30000000000000004
2486;1.0;0.2692307692307693
2487;1.0;0.2941176470588235
2488;1.0;0.25
2489;0.7777777777777778;0.31818181818181823
2490;1.0;0.2142857142857143
2491;0.9285714285714286;0.5
2492;1.0;0.6470588235294117
2493;1.0;0.40625
2494;1.0;0.2857142857142857
2495;1.0;0.3846153846153846
2496;1.0;0.3846153846153846
2497;1.0;0.18181818181818177
2498;0.8823529411764706;0.46875
2499;1.0;0.2857142857142857
2500;1.0;0.6153846153846154
2501;1.0;0.7
2502;0.4;0.1333333333333333
2503;0.7272727272727273;0.42105263157894735
2504;1.0;0.2727272727272727
2505;1.0;0.4
2506;0.8666666666666667;0.4193548387096774
2507;1.0;0.38888888888888884
2508;0.8571428571428572;0.4444444444444444
2509;1.0;0.7428571428571429
2510;1.0;0.19999999999999996
2511;1.0;0.4666666666666667
2512;1.0;0.18181818181818177
2513;1.0;0.5263157894736843
2514;1.0;0.7045454545454546
2515;0.9333333333333333;0.56
2516;0.8888888888888888;0.5714285714285714
2517;1.0;0.125
2518;1.0;0.33333333333333337
2519;1.0;0.33333333333333337
2520;1.0;0.25
2521;0.8333333333333334;0.3125
2522;1.0;0.2727272727272727
2523;1.0;0.5714285714285714
2524;1.0;0.2857142857142857
2525;0.8888888888888888;0.2666666666666667
2526;1.0;0.38095238095238093
2527;1.0;0.33333333333333337
2528;1.0;0.17647058823529416
2529;1.0;0.5882352941176471
2530;1.0;0.3529411764705882
2531;1.0;0.33333333333333337
2532;1.0;0.5555555555555556
2533;1.0;0.44999999999999996
2534;1.0;0.5
2535;1.0;0.23076923076923073
2536;1.0;0.6
2537;1.0;0.3846153846153846
2538;1.0;0.3157894736842105
2539;1.0;0.41666666666666663
2540;1.0;0.3125
2541;1.0;0.38888888888888884
2542;0.9411764705882353;0.6956521739130435
2543;1.0;0.5652173913043479
2544;0.2571428571428571;0.1777777777777778
2545;0.8571428571428572;0.33333333333333337
2546;1.0;0.5263157894736843
2547;1.0;0.2727272727272727
2548;0.8888888888888888;0.38095238095238093
2549;1.0;0.3076923076923077
2550;1.0;0.33333333333333337
2551;0.9333333333333333;0.5384615384615384
2552;1.0;0.42105263157894735
2553;1.0;0.33333333333333337
2554;1.0;0.4
2555;1.0;0.2142857142857143
2556;1.0;0.631578947368421
2557;1.0;0.18181818181818177
2558;1.0;0.5925925925925926
2559;1.0;0.5333333333333333
2560;1.0;0.3846153846153846
2561;1.0;0.2857142857142857
2562;0.0;0.07692307692307687
2563;1.0;0.2857142857142857
2564;1.0;0.375
2565;1.0;0.5625
2566;1.0;0.2962962962962963
2567;1.0;0.5416666666666667
2568;1.0;0.13636363636363635
2569;1.0;0.5
2570;0.9;0.30000000000000004
2571;1.0;0.45833333333333337
2572;1.0;0.3157894736842105
2573;1.0;0.56
2574;1.0;0.20833333333333337
2575;1.0;0.36363636363636365
2576;1.0;0.5769230769230769
2577;1.0;0.45833333333333337
2578;0.875;0.2592592592592593
2579;1.0;0.47058823529411764
2580;0.4444444444444444;0.19999999999999996
2581;1.0;0.47058823529411764
2582;1.0;0.19999999999999996
2583;1.0;0.36363636363636365
2584;1.0;0.40740740740740744
2585;1.0;0.5
2586;1.0;0.2222222222222222
2587;0.9666666666666667;0.6304347826086957
2588;1.0;0.3529411764705882
2589;1.0;0.5238095238095238
2590;1.0;0.18181818181818177
2591;1.0;0.7037037037037037
2592;1.0;0.5789473684210527
2593;1.0;0.41666666666666663
2594;1.0;0.30000000000000004
2595;1.0;0.38095238095238093
2596;1.0;0.33333333333333337
2597;1.0;0.4
2598;1.0;0.42105263157894735
2599;1.0;0.33333333333333337
2600;1.0;0.3846153846153846
2601;1.0;0.33333333333333337
2602;1.0;0.5789473684210527
2603;1.0;0.7
2604;1.0;0.2941176470588235
2605;0.5555555555555556;0.3125
2606;1.0;0.4117647058823529
2607;1.0;0.2142857142857143
2608;1.0;0.4516129032258065
2609;1.0;0.15384615384615385
2610;1.0;0.5625
2611;1.0;0.15384615384615385
2612;1.0;0.30000000000000004
2613;1.0;0.5238095238095238
2614;1.0;0.1875
2615;0.8;0.5416666666666667
2616;0.9230769230769231;0.46153846153846156
2617;1.0;0.4375
2618;1.0;0.4375
2619;1.0;0.5714285714285714
2620;1.0;0.2142857142857143
2621;1.0;0.2272727272727273
2622;0.875;0.35
2623;1.0;0.4193548387096774
2624;1.0;0.625
2625;1.0;0.4
2626;1.0;0.6923076923076923
2627;0.9310344827586207;0.627906976744186
2628;0.8125;0.3939393939393939
2629;1.0;0.33333333333333337
2630;1.0;0.40909090909090906
2631;1.0;0.3846153846153846
2632;1.0;0.2727272727272727
2633;1.0;0.35
2634;1.0;0.19999999999999996
2635;1.0;0.2941176470588235
2636;1.0;0.18181818181818177
2637;1.0;0.1333333333333333
2638;1.0;0.16666666666666663
2639;1.0;0.2727272727272727
2640;1.0;0.45833333333333337
2641;1.0;0.1333333333333333
2642;1.0;0.2666666666666667
2643;1.0;0.5
2644;1.0;0.4545454545454546
2645;1.0;0.5294117647058824
2646;1.0;0.5384615384615384
2647;1.0;0.33333333333333337
2648;1.0;0.5
2649;1.0;0.33333333333333337
2650;1.0;0.36363636363636365
2651;1.0;0.5555555555555556
2652;1.0;0.2142857142857143
2653;1.0;0.4444444444444444
2654;1.0;0.41666666666666663
2655;1.0;0.52
2656;1.0;0.23529411764705888
2657;0.8;0.2222222222222222
2658;1.0;0.5357142857142857
2659;0.9615384615384616;0.6756756756756757
2660;1.0;0.6818181818181819
2661;1.0;0.6296296296296297
2662;0.9230769230769231;0.5
2663;1.0;0.7727272727272727
2664;1.0;0.19999999999999996
2665;1.0;0.5789473684210527
2666;1.0;0.2857142857142857
2667;1.0;0.6285714285714286
2668;1.0;0.4285714285714286
2669;1.0;0.4
2670;1.0;0.33333333333333337
2671;1.0;0.2222222222222222
2672;1.0;0.38888888888888884
2673;1.0;0.3529411764705882
2674;1.0;0.2857142857142857
2675;0.9285714285714286;0.7647058823529411
2676;1.0;0.2142857142857143
2677;1.0;0.33333333333333337
2678;1.0;0.23529411764705888
2679;1.0;0.3125
2680;1.0;0.2857142857142857
2681;1.0;0.19999999999999996
2682;1.0;0.47619047619047616
2683;1.0;0.18181818181818177
2684;1.0;0.368421052631579
2685;1.0;0.4666666666666667
2686;1.0;0.25
2687;1.0;0.2142857142857143
2688;1.0;0.36363636363636365
2689;0.9230769230769231;0.4
2690;1.0;0.6
2691;0.9;0.6
2692;1.0;0.5384615384615384
2693;1.0;0.5
2694;1.0;0.19999999999999996
2695;1.0;0.3125
2696;0.59375;0.42553191489361697
2697;1.0;0.125
2698;1.0;0.2666666666666667
2699;1.0;0.375
2700;1.0;0.2727272727272727
2701;1.0;0.35
2702;1.0;0.33333333333333337
2703;1.0;0.1333333333333333
2704;1.0;0.11764705882352944
2705;1.0;0.19999999999999996
2706;1.0;0.4
2707;0.7058823529411764;0.4137931034482759
2708;1.0;0.5
2709;1.0;0.5333333333333333
2710;1.0;0.5
2711;1.0;0.4666666666666667
2712;1.0;0.6875
2713;1.0;0.4545454545454546
2714;1.0;0.25
2715;1.0;0.2222222222222222
2716;1.0;0.18181818181818177
2717;1.0;0.38888888888888884
2718;1.0;0.30000000000000004
2719;1.0;0.48
2720;1.0;0.55
2721;1.0;0.33333333333333337
2722;1.0;0.4666666666666667
2723;1.0;0.25
2724;1.0;0.2727272727272727
2725;1.0;0.19999999999999996
2726;1.0;0.38095238095238093
2727;1.0;0.19999999999999996
2728;1.0;0.52
2729;1.0;0.4193548387096774
2730;1.0;0.4782608695652174
2731;1.0;0.4117647058823529
2732;1.0;0.5
2733;1.0;0.5
2734;1.0;0.19999999999999996
2735;1.0;0.18518518518518523
2736;1.0;0.6190476190476191
2737;1.0;0.29032258064516125
2738;0.8125;0.4482758620689655
2739;1.0;0.46153846153846156
2740;1.0;0.3793103448275862
2741;1.0;0.6086956521739131
2742;1.0;0.25
2743;1.0;0.3125
2744;0.9285714285714286;0.4814814814814815
2745;1.0;0.5
2746;1.0;0.375
2747;0.7222222222222222;0.5416666666666667
2748;1.0;0.3076923076923077
2749;1.0;0.6129032258064516
2750;1.0;0.6875
2751;1.0;0.18181818181818177
2752;1.0;0.631578947368421
2753;1.0;0.5769230769230769
2754;1.0;0.33333333333333337
2755;0.9642857142857143;0.75
2756;1.0;0.4482758620689655
2757;1.0;0.625
2758;1.0;0.5
2759;1.0;0.5294117647058824
2760;1.0;0.4666666666666667
2761;0.6;0.31034482758620685
2762;1.0;0.3076923076923077
2763;1.0;0.2777777777777778
2764;1.0;0.5
2765;1.0;0.33333333333333337
2766;0.9722222222222222;0.7777777777777778
2767;1.0;0.625
2768;1.0;0.3157894736842105
2769;1.0;0.4444444444444444
2770;1.0;0.5
2771;1.0;0.5
2772;1.0;0.23529411764705888
2773;1.0;0.25
2774;1.0;0.5263157894736843
2775;0.8571428571428572;0.375
2776;1.0;0.31818181818181823
2777;1.0;0.5789473684210527
2778;1.0;0.3571428571428571
2779;1.0;0.33333333333333337
2780;1.0;0.4
2781;1.0;0.5416666666666667
2782;1.0;0.4375
2783;1.0;0.2727272727272727
2784;0.7372881355932204;0.696
2785;1.0;0.41666666666666663
2786;0.8;0.33333333333333337
2787;1.0;0.26315789473684215
2788;1.0;0.2727272727272727
2789;1.0;0.23529411764705888
2790;1.0;0.36363636363636365
2791;0.7142857142857143;0.4347826086956522
2792;1.0;0.2727272727272727
2793;1.0;0.4516129032258065
